餐廳名稱,餐廳連結
盧記排骨酥,https://www.google.com/maps/place/%E7%9B%A7%E8%A8%98%E6%8E%92%E9%AA%A8%E9%85%A5/data=!4m7!3m6!1s0x346e7781015312ff:0x2634dc601b5a3c50!8m2!3d22.9969964!4d120.1986805!16s%2Fg%2F11s651tsx5!19sChIJ_xJTAYF3bjQRUDxaG2DcNCY?authuser=0&hl=zh-TW&rclk=1
吳記排骨酥（饒河夜市）,https://www.google.com/maps/place/%E5%90%B3%E8%A8%98%E6%8E%92%E9%AA%A8%E9%85%A5%EF%BC%88%E9%A5%92%E6%B2%B3%E5%A4%9C%E5%B8%82%EF%BC%89/data=!4m7!3m6!1s0x3442ab9bd8d24f0d:0xf117e4896b6d43d9!8m2!3d25.050854!4d121.5767129!16s%2Fg%2F11f2xsnnk8!19sChIJDU_S2JurQjQR2UNta4nkF_E?authuser=0&hl=zh-TW&rclk=1
皇豆複合式餐飲,https://www.google.com/maps/place/%E7%9A%87%E8%B1%86%E8%A4%87%E5%90%88%E5%BC%8F%E9%A4%90%E9%A3%B2/data=!4m7!3m6!1s0x346e765d2d7442bd:0x40104cffaec380ea!8m2!3d23.0055098!4d120.1937151!16s%2Fg%2F1q62hky95!19sChIJvUJ0LV12bjQR6oDDrv9MEEA?authuser=0&hl=zh-TW&rclk=1
鴨皇烤鴨,https://www.google.com/maps/place/%E9%B4%A8%E7%9A%87%E7%83%A4%E9%B4%A8/data=!4m7!3m6!1s0x346e76fb2f99ba33:0x33a80d7480477432!8m2!3d23.0127724!4d120.2159841!16s%2Fg%2F1vkxj_zf!19sChIJM7qZL_t2bjQRMnRHgHQNqDM?authuser=0&hl=zh-TW&rclk=1
港味 Classic Taste （公休日期請看fb＆ig）,https://www.google.com/maps/place/%E6%B8%AF%E5%91%B3+Classic+Taste+%EF%BC%88%E5%85%AC%E4%BC%91%E6%97%A5%E6%9C%9F%E8%AB%8B%E7%9C%8Bfb%EF%BC%86ig%EF%BC%89/data=!4m7!3m6!1s0x346e77adf0824617:0x360353ab4f6841f5!8m2!3d22.9898775!4d120.2201373!16s%2Fg%2F11j2vrfqj6!19sChIJF0aC8K13bjQR9UFoT6tTAzY?authuser=0&hl=zh-TW&rclk=1
3皇3家永康愛買店,https://www.google.com/maps/place/3%E7%9A%873%E5%AE%B6%E6%B0%B8%E5%BA%B7%E6%84%9B%E8%B2%B7%E5%BA%97/data=!4m7!3m6!1s0x346e77a41ad5deed:0x766f7202a717e764!8m2!3d23.0345401!4d120.2288493!16s%2Fg%2F11fsm8g97c!19sChIJ7d7VGqR3bjQRZOcXpwJyb3Y?authuser=0&hl=zh-TW&rclk=1
頤真炸雞（台南總店）,https://www.google.com/maps/place/%E9%A0%A4%E7%9C%9F%E7%82%B8%E9%9B%9E%EF%BC%88%E5%8F%B0%E5%8D%97%E7%B8%BD%E5%BA%97%EF%BC%89/data=!4m7!3m6!1s0x82295b151186e047:0x41c054877c9f0366!8m2!3d22.9893484!4d120.2111133!16s%2Fg%2F11y3_w0wyv!19sChIJR-CGERVbKYIRZgOffIdUwEE?authuser=0&hl=zh-TW&rclk=1
三代藥膳心肝湯,"https://www.google.com/maps/place/%E4%B8%89%E4%BB%A3%E8%97%A5%E8%86%B3%E5%BF%83%E8%82%9D%E6%B9%AF/@23.0106665,120.1974118,17z/data=!3m1!4b1!4m6!3m5!1s0x346e770017098d57:0xf2a35d01ccc1a0af!8m2!3d23.0106665!4d120.1999867!16s%2Fg%2F11y3tyfdpd?entry=ttu&g_ep=EgoyMDI1MDQyMS4wIKXMDSoASAFQAw%3D%3D"
台灣番薯丸（台南北門總店）,https://www.google.com/maps/place/%E5%8F%B0%E7%81%A3%E7%95%AA%E8%96%AF%E4%B8%B8%EF%BC%88%E5%8F%B0%E5%8D%97%E5%8C%97%E9%96%80%E7%B8%BD%E5%BA%97%EF%BC%89/data=!4m7!3m6!1s0x346e768d851e9a9f:0x212668d73f20fce4!8m2!3d22.9894263!4d120.2112355!16s%2Fg%2F11f121lwy_!19sChIJn5oehY12bjQR5PwgP9doJiE?authuser=0&hl=zh-TW&rclk=1
台灣番薯丸-手作地瓜球（金華特許加盟店）,https://www.google.com/maps/place/%E5%8F%B0%E7%81%A3%E7%95%AA%E8%96%AF%E4%B8%B8-%E6%89%8B%E4%BD%9C%E5%9C%B0%E7%93%9C%E7%90%83%EF%BC%88%E9%87%91%E8%8F%AF%E7%89%B9%E8%A8%B1%E5%8A%A0%E7%9B%9F%E5%BA%97%EF%BC%89/data=!4m7!3m6!1s0x346e775317bbfb45:0x89f075b8136eceb!8m2!3d22.9981451!4d120.1948126!16s%2Fg%2F11fq8yvlkk!19sChIJRfu7F1N3bjQR6-w2gVsHnwg?authuser=0&hl=zh-TW&rclk=1
台灣番薯丸-手作地瓜球（西門授權店）,https://www.google.com/maps/place/%E5%8F%B0%E7%81%A3%E7%95%AA%E8%96%AF%E4%B8%B8-%E6%89%8B%E4%BD%9C%E5%9C%B0%E7%93%9C%E7%90%83%EF%BC%88%E8%A5%BF%E9%96%80%E6%8E%88%E6%AC%8A%E5%BA%97%EF%BC%89/data=!4m7!3m6!1s0x346e774d6050bab5:0x416e11180c0daa50!8m2!3d22.9859567!4d120.1974115!16s%2Fg%2F11r_djbg0p!19sChIJtbpQYE13bjQRUKoNDBgRbkE?authuser=0&hl=zh-TW&rclk=1
蕃薯潘地瓜球-旗艦店,https://www.google.com/maps/place/%E8%95%83%E8%96%AF%E6%BD%98%E5%9C%B0%E7%93%9C%E7%90%83-%E6%97%97%E8%89%A6%E5%BA%97/data=!4m7!3m6!1s0x346e77582d8a639b:0xe9a6b9df1d40da93!8m2!3d22.9854307!4d120.2358607!16s%2Fg%2F11qf_tr3wg!19sChIJm2OKLVh3bjQRk9pAHd-5puk?authuser=0&hl=zh-TW&rclk=1
台灣番薯丸-手作地瓜球（公園店）-臨休請看粉絲團,https://www.google.com/maps/place/%E5%8F%B0%E7%81%A3%E7%95%AA%E8%96%AF%E4%B8%B8-%E6%89%8B%E4%BD%9C%E5%9C%B0%E7%93%9C%E7%90%83%EF%BC%88%E5%85%AC%E5%9C%92%E5%BA%97%EF%BC%89-%E8%87%A8%E4%BC%91%E8%AB%8B%E7%9C%8B%E7%B2%89%E7%B5%B2%E5%9C%98/data=!4m7!3m6!1s0x346e779b95906c77:0x32fc689612cbdec9!8m2!3d23.0048771!4d120.210571!16s%2Fg%2F11kjg4gtv8!19sChIJd2yQlZt3bjQRyd7LEpZo_DI?authuser=0&hl=zh-TW&rclk=1
勁吧-蔥油餅,"https://www.google.com/maps/place/%E5%8B%81%E5%90%A7-%E8%94%A5%E6%B2%B9%E9%A4%85/@23.0106952,120.1977273,17z/data=!3m1!4b1!4m6!3m5!1s0x346e7700101d73c7:0x7f3d7dd5f4f0169a!8m2!3d23.0106952!4d120.2003022!16s%2Fg%2F11wx2zrzbf?entry=ttu&g_ep=EgoyMDI1MDQyMS4wIKXMDSoASAFQAw%3D%3D"
東州黑糖奶舖,https://www.google.com/maps/place/%E6%9D%B1%E5%B7%9E%E9%BB%91%E7%B3%96%E5%A5%B6%E8%88%96/data=!4m7!3m6!1s0x346e770052241579:0x93e5a5d65a37e6db!8m2!3d23.010561!4d120.1999328!16s%2Fg%2F11wtmvv92q!19sChIJeRUkUgB3bjQR2-Y3Wtal5ZM?authuser=0&hl=zh-TW&rclk=1
東洲黑糖奶舖-夜市店,https://www.google.com/maps/place/%E6%9D%B1%E6%B4%B2%E9%BB%91%E7%B3%96%E5%A5%B6%E8%88%96-%E5%A4%9C%E5%B8%82%E5%BA%97/data=!4m7!3m6!1s0x346e770edcd20dcb:0x206bdce72565c36!8m2!3d23.0113957!4d120.2003685!16s%2Fg%2F11stvs1nmt!19sChIJyw3S3A53bjQRNlxWcs69BgI?authuser=0&hl=zh-TW&rclk=1
東洲黑糖奶舖,https://www.google.com/maps/place/%E6%9D%B1%E6%B4%B2%E9%BB%91%E7%B3%96%E5%A5%B6%E8%88%96/data=!4m7!3m6!1s0x346e769159b91769:0x208d2042fdb12ac3!8m2!3d22.9916849!4d120.2219014!16s%2Fg%2F11b7dspp9x!19sChIJaRe5WZF2bjQRwyqx_UIgjSA?authuser=0&hl=zh-TW&rclk=1
東洲黑糖奶舖 台南新光三越西門店,https://www.google.com/maps/place/%E6%9D%B1%E6%B4%B2%E9%BB%91%E7%B3%96%E5%A5%B6%E8%88%96+%E5%8F%B0%E5%8D%97%E6%96%B0%E5%85%89%E4%B8%89%E8%B6%8A%E8%A5%BF%E9%96%80%E5%BA%97/data=!4m7!3m6!1s0x346e779aae619b2d:0x549b4950c278e3a0!8m2!3d22.9868943!4d120.1985504!16s%2Fg%2F11gmfmmpqr!19sChIJLZthrpp3bjQRoON4wlBJm1Q?authuser=0&hl=zh-TW&rclk=1
東洲黑糖奶舖,https://www.google.com/maps/place/%E6%9D%B1%E6%B4%B2%E9%BB%91%E7%B3%96%E5%A5%B6%E8%88%96/data=!4m7!3m6!1s0x346e770016cc471d:0xdc184bd56563730e!8m2!3d22.9827537!4d120.2195213!16s%2Fg%2F11vs2c9z17!19sChIJHUfMFgB3bjQRDnNjZdVLGNw?authuser=0&hl=zh-TW&rclk=1
東洲黑糖奶舖-崑大店,https://www.google.com/maps/place/%E6%9D%B1%E6%B4%B2%E9%BB%91%E7%B3%96%E5%A5%B6%E8%88%96-%E5%B4%91%E5%A4%A7%E5%BA%97/data=!4m7!3m6!1s0x346e71ce3bc618c7:0x357a293c5cedd04!8m2!3d22.9985848!4d120.2529627!16s%2Fg%2F11w3fsbjb_!19sChIJxxjGO85xbjQRBN3OxZOiVwM?authuser=0&hl=zh-TW&rclk=1
全壘打牛排,https://www.google.com/maps/place/%E5%85%A8%E5%A3%98%E6%89%93%E7%89%9B%E6%8E%92/data=!4m7!3m6!1s0x346e777fd6a58d5b:0x98046a2c36aac649!8m2!3d23.0104211!4d120.200071!16s%2Fg%2F11kqt69s6q!19sChIJW42l1n93bjQRScaqNixqBJg?authuser=0&hl=zh-TW&rclk=1
全壘打牛排武聖店,https://www.google.com/maps/place/%E5%85%A8%E5%A3%98%E6%89%93%E7%89%9B%E6%8E%92%E6%AD%A6%E8%81%96%E5%BA%97/data=!4m7!3m6!1s0x346e778e4eb618ab:0x102398f75bad15a1!8m2!3d23.0064779!4d120.1904458!16s%2Fg%2F11gzbbxthf!19sChIJqxi2To53bjQRoRWtW_eYIxA?authuser=0&hl=zh-TW&rclk=1
收藏糖餅-花園夜市,"https://www.google.com/maps/place/%E6%94%B6%E8%97%8F%E7%B3%96%E9%A4%85-%E8%8A%B1%E5%9C%92%E5%A4%9C%E5%B8%82/@23.0104962,120.1972787,17z/data=!3m1!4b1!4m6!3m5!1s0x346e7700637fd4f3:0xc7e298da2e8a6c48!8m2!3d23.0104962!4d120.1998536!16s%2Fg%2F11ybnkqsvn?entry=ttu&g_ep=EgoyMDI1MDQyMS4wIKXMDSoASAFQAw%3D%3D"
古早味糖葫蘆,"https://www.google.com/maps/place/%E5%8F%A4%E6%97%A9%E5%91%B3%E7%B3%96%E8%91%AB%E8%98%86/@25.0563161,121.5128613,17z/data=!3m1!4b1!4m6!3m5!1s0x3442a96adfc00ac5:0x98a8d1175ad4f6b9!8m2!3d25.0563161!4d121.5154362!16s%2Fg%2F11hb3m6yhq?entry=ttu&g_ep=EgoyMDI1MDQyMS4wIKXMDSoASAFQAw%3D%3D"
一路發-麻將,"https://www.google.com/maps/place/%E4%B8%80%E8%B7%AF%E7%99%BC%E9%BA%BB%E5%B0%87%E6%A3%8B%E7%89%8C%E6%A8%82%E6%B4%BB%E9%A4%A8%E3%80%8A%E8%A5%BF%E5%B1%AF%E6%97%97%E8%89%A6%E5%BA%97%E3%80%8B/@24.1727003,120.6445991,17z/data=!3m1!4b1!4m6!3m5!1s0x3469177439f2e329:0xc24feb01dfc72a4c!8m2!3d24.1727003!4d120.647174!16s%2Fg%2F11k99mr0jc?entry=ttu&g_ep=EgoyMDI1MDQyMS4wIKXMDSoASAFQAw%3D%3D"
猫掌門黑糖奶鋪,"https://www.google.com/maps/place/%E8%B2%93%E6%8E%8C%E9%96%80%E9%BB%91%E7%B3%96%E5%A5%B6%E8%88%96/@23.0102556,120.1970252,17z/data=!3m1!4b1!4m6!3m5!1s0x346e77fa1bf29261:0xdb40a9534b7da2ae!8m2!3d23.0102556!4d120.1996001!16s%2Fg%2F11rw7fq876?entry=ttu&g_ep=EgoyMDI1MDQyMS4wIKXMDSoASAFQAw%3D%3D"
地茶.鳳姊杏仁茶(台南花園夜市店),"https://www.google.com/maps/place/%E5%9C%B0%E8%8C%B6%EF%BC%8D%E9%B3%B3%E5%A7%8A%E6%9D%8F%E4%BB%81%E8%8C%B6%EF%BC%88%E5%8F%B0%E5%8D%97%E8%8A%B1%E5%9C%92%E5%A4%9C%E5%B8%82%E5%BA%97%EF%BC%89/@23.0102953,120.1972962,17z/data=!3m1!4b1!4m6!3m5!1s0x346e76597b95c615:0xd6f5649bf7bf6799!8m2!3d23.0102953!4d120.1998711!16s%2Fg%2F11c2p4q6qw?entry=ttu&g_ep=EgoyMDI1MDQyMS4wIKXMDSoASAFQAw%3D%3D"
九龍城香港茶,https://www.google.com/maps/place/%E4%B9%9D%E9%BE%8D%E5%9F%8E%E9%A6%99%E6%B8%AF%E8%8C%B6/data=!4m7!3m6!1s0x346e77000f2f822b:0xd814fe8f5d0b22f4!8m2!3d23.0101987!4d120.1999123!16s%2Fg%2F11x6fdn7_b!19sChIJK4IvDwB3bjQR9CILXY_-FNg?authuser=0&hl=zh-TW&rclk=1
通化街-九龍城香港茶,https://www.google.com/maps/place/%E9%80%9A%E5%8C%96%E8%A1%97-%E4%B9%9D%E9%BE%8D%E5%9F%8E%E9%A6%99%E6%B8%AF%E8%8C%B6/data=!4m7!3m6!1s0x3442aa382b2aa123:0x80d114b9b83bd17c!8m2!3d25.0299189!4d121.5550839!16s%2Fg%2F11f15f_ypq!19sChIJI6EqKziqQjQRfNE7uLkU0YA?authuser=0&hl=zh-TW&rclk=1
陳記九龍城香港茶,https://www.google.com/maps/place/%E9%99%B3%E8%A8%98%E4%B9%9D%E9%BE%8D%E5%9F%8E%E9%A6%99%E6%B8%AF%E8%8C%B6/data=!4m7!3m6!1s0x3442a965ad75c52d:0x71020c88cb73d6da!8m2!3d25.0086205!4d121.5139208!16s%2Fg%2F11ghnqt0t7!19sChIJLcV1rWWpQjQR2tZzy4gMAnE?authuser=0&hl=zh-TW&rclk=1
陳記九龍城香港茶(員林中正店),https://www.google.com/maps/place/%E9%99%B3%E8%A8%98%E4%B9%9D%E9%BE%8D%E5%9F%8E%E9%A6%99%E6%B8%AF%E8%8C%B6%28%E5%93%A1%E6%9E%97%E4%B8%AD%E6%AD%A3%E5%BA%97%29/data=!4m7!3m6!1s0x3469371e13b69789:0xc939e6b3d92cce5e!8m2!3d23.9565743!4d120.5733346!16s%2Fg%2F11s2sgjpp3!19sChIJiZe2Ex43aTQRXs4s2bPmOck?authuser=0&hl=zh-TW&rclk=1
陳記 九龍城香港茶（太原店）,https://www.google.com/maps/place/%E9%99%B3%E8%A8%98+%E4%B9%9D%E9%BE%8D%E5%9F%8E%E9%A6%99%E6%B8%AF%E8%8C%B6%EF%BC%88%E5%A4%AA%E5%8E%9F%E5%BA%97%EF%BC%89/data=!4m7!3m6!1s0x3469197ad8486e69:0x1055e5f71f35d644!8m2!3d24.1611759!4d120.7315558!16s%2Fg%2F11tnhz4wrs!19sChIJaW5I2HoZaTQRRNY1H_flVRA?authuser=0&hl=zh-TW&rclk=1
九龍城陳記香港茶,https://www.google.com/maps/place/%E4%B9%9D%E9%BE%8D%E5%9F%8E%E9%99%B3%E8%A8%98%E9%A6%99%E6%B8%AF%E8%8C%B6/data=!4m7!3m6!1s0x3468035d795f3fc5:0x5e135c45d4a4b2a2!8m2!3d25.0073572!4d121.4538737!16s%2Fg%2F11gmwdjntz!19sChIJxT9feV0DaDQRorKk1EVcE14?authuser=0&hl=zh-TW&rclk=1
陳記九龍城香港茶,https://www.google.com/maps/place/%E9%99%B3%E8%A8%98%E4%B9%9D%E9%BE%8D%E5%9F%8E%E9%A6%99%E6%B8%AF%E8%8C%B6/data=!4m7!3m6!1s0x3442a9000dbfe221:0xa32199c97acc81ca!8m2!3d25.0368419!4d121.4977008!16s%2Fg%2F11y37p113l!19sChIJIeK_DQCpQjQRyoHMesmZIaM?authuser=0&hl=zh-TW&rclk=1
九龍城香港茶,https://www.google.com/maps/place/%E4%B9%9D%E9%BE%8D%E5%9F%8E%E9%A6%99%E6%B8%AF%E8%8C%B6/data=!4m7!3m6!1s0x3442aeafd8c40ef7:0x37fe5c1f8ec623a4!8m2!3d25.089261!4d121.524917!16s%2Fg%2F11gl26bwpq!19sChIJ9w7E2K-uQjQRpCPGjh9c_jc?authuser=0&hl=zh-TW&rclk=1
台南古早味 財記棺材板,"https://www.google.com/maps/place/%E5%8F%B0%E5%8D%97%E5%8F%A4%E6%97%A9%E5%91%B3+%E8%B2%A1%E8%A8%98%E6%A3%BA%E6%9D%90%E6%9D%BF/@23.0106187,120.197209,17z/data=!3m1!4b1!4m6!3m5!1s0x346e77ccbb823e59:0xdd9b4dfbfc18d23d!8m2!3d23.0106187!4d120.1997839!16s%2Fg%2F11sw0v5xrn?entry=ttu&g_ep=EgoyMDI1MDQyMS4wIKXMDSoASAFQAw%3D%3D"
Hello冰粉｜藕粉｜專賣店｜公休時間請見粉專,"https://www.google.com/maps/place/Hello%E5%86%B0%E7%B2%89%EF%BD%9C%E8%97%95%E7%B2%89%EF%BD%9C%E5%B0%88%E8%B3%A3%E5%BA%97%EF%BD%9C%E5%85%AC%E4%BC%91%E6%99%82%E9%96%93%E8%AB%8B%E8%A6%8B%E7%B2%89%E5%B0%88/@23.0105881,120.1971239,17z/data=!3m1!4b1!4m6!3m5!1s0x346e05c0460cf109:0x437d90596a051310!8m2!3d23.0105881!4d120.1996988!16s%2Fg%2F11sts_09m_?entry=ttu&g_ep=EgoyMDI1MDQyMS4wIKXMDSoASAFQAw%3D%3D"
龜龜毛毛泰國奶茶 ( 花園夜市店)/認明龜龜毛毛紅色燈箱招牌,"https://www.google.com/maps/place/%E9%BE%9C%E9%BE%9C%E6%AF%9B%E6%AF%9B%E6%B3%B0%E5%9C%8B%E5%A5%B6%E8%8C%B6+(+%E8%8A%B1%E5%9C%92%E5%A4%9C%E5%B8%82%E5%BA%97)%2F%E8%AA%8D%E6%98%8E%E9%BE%9C%E9%BE%9C%E6%AF%9B%E6%AF%9B%E7%B4%85%E8%89%B2%E7%87%88%E7%AE%B1%E6%8B%9B%E7%89%8C/@23.0100189,120.1970955,17z/data=!3m1!4b1!4m6!3m5!1s0x346e77cd54cdf17b:0x25691e0512364e49!8m2!3d23.0100189!4d120.1996704!16s%2Fg%2F11f67plc75?entry=ttu&g_ep=EgoyMDI1MDQyMS4wIKXMDSoASAFQAw%3D%3D"
延記臭豆腐,https://www.google.com/maps/place/%E5%BB%B6%E8%A8%98%E8%87%AD%E8%B1%86%E8%85%90/data=!4m7!3m6!1s0x346e765dfe2ccb11:0xe201328bc7f9a662!8m2!3d23.0106017!4d120.1994735!16s%2Fg%2F1hc5tl9b9!19sChIJEcss_l12bjQRYqb5x4syAeI?authuser=0&hl=zh-TW&rclk=1
延記臭豆腐/大東夜市,https://www.google.com/maps/place/%E5%BB%B6%E8%A8%98%E8%87%AD%E8%B1%86%E8%85%90%2F%E5%A4%A7%E6%9D%B1%E5%A4%9C%E5%B8%82/data=!4m7!3m6!1s0x346e77006bfc8743:0x9a85edc0a53ccc01!8m2!3d22.982903!4d120.2191796!16s%2Fg%2F11vmbk_hkj!19sChIJQ4f8awB3bjQRAcw8pcDthZo?authuser=0&hl=zh-TW&rclk=1
Vietnam Coffee Shop,"https://www.google.com/maps/place/Vietnam+Coffee+Shop/@23.010677,120.1967782,17z/data=!3m1!4b1!4m6!3m5!1s0x346e77000d653475:0xd66f26fa0046d431!8m2!3d23.010677!4d120.1993531!16s%2Fg%2F11w3np5cc4?entry=ttu&g_ep=EgoyMDI1MDQyMS4wIKXMDSoASAFQAw%3D%3D"
（樂）厚蛋燒,https://www.google.com/maps/place/%EF%BC%88%E6%A8%82%EF%BC%89%E5%8E%9A%E8%9B%8B%E7%87%92/data=!4m7!3m6!1s0x346e77004dea63b3:0x1e6eacea01729d57!8m2!3d23.0105813!4d120.1993346!16s%2Fg%2F11vwz008n_!19sChIJs2PqTQB3bjQRV51yAeqsbh4?authuser=0&hl=zh-TW&rclk=1
築地【樂】厚蛋燒,https://www.google.com/maps/place/%E7%AF%89%E5%9C%B0%E3%80%90%E6%A8%82%E3%80%91%E5%8E%9A%E8%9B%8B%E7%87%92/data=!4m7!3m6!1s0x34693d67aed132eb:0x931d225b19db7070!8m2!3d24.1534096!4d120.6865758!16s%2Fg%2F11f57b87sb!19sChIJ6zLRrmc9aTQRcHDbGVsiHZM?authuser=0&hl=zh-TW&rclk=1
樂-厚蛋燒,https://www.google.com/maps/place/%E6%A8%82-%E5%8E%9A%E8%9B%8B%E7%87%92/data=!4m7!3m6!1s0x346e1b000d537f71:0xa8013758f6771576!8m2!3d22.6093819!4d120.3528593!16s%2Fg%2F11y4bdvr_3!19sChIJcX9TDQAbbjQRdhV39lg3Aag?authuser=0&hl=zh-TW&rclk=1
魚薯叔魚漿薄片台南店,"https://www.google.com/maps/place/%E9%AD%9A%E8%96%AF%E5%8F%94%E9%AD%9A%E6%BC%BF%E8%96%84%E7%89%87%E5%8F%B0%E5%8D%97%E5%BA%97/@23.0107661,120.1970432,17z/data=!3m1!4b1!4m6!3m5!1s0x346e77169896c16b:0x93ecde95aa2122e2!8m2!3d23.0107661!4d120.1996181!16s%2Fg%2F11spqzzgpv?entry=ttu&g_ep=EgoyMDI1MDQyMS4wIKXMDSoASAFQAw%3D%3D"
美食家族 碳烤香雞排,"https://www.google.com/maps/place/%E7%BE%8E%E9%A3%9F%E5%AE%B6%E6%97%8F+%E7%A2%B3%E7%83%A4%E9%A6%99%E9%9B%9E%E6%8E%92/@23.0110572,120.1971124,17z/data=!3m1!4b1!4m6!3m5!1s0x346e777f8c8d1a55:0x97deae10670a9b3f!8m2!3d23.0110572!4d120.1996873!16s%2Fg%2F11jt565sbx?entry=ttu&g_ep=EgoyMDI1MDQyMS4wIKXMDSoASAFQAw%3D%3D"
串博鐵板魂,"https://www.google.com/maps/place/%E4%B8%B2%E5%8D%9A%E9%90%B5%E6%9D%BF%E9%AD%82/@23.0108529,120.1977401,17z/data=!3m1!4b1!4m6!3m5!1s0x346e770061f647a5:0x494098533c6b2565!8m2!3d23.0108529!4d120.200315!16s%2Fg%2F11vwqt3f25?entry=ttu&g_ep=EgoyMDI1MDQyMS4wIKXMDSoASAFQAw%3D%3D"
陳大民麻辣鴨血(花園夜市),"https://www.google.com/maps/place/%E9%99%B3%E5%A4%A7%E6%B0%91%E9%BA%BB%E8%BE%A3%E9%B4%A8%E8%A1%80(%E8%8A%B1%E5%9C%92%E5%A4%9C%E5%B8%82)/@23.0105495,120.1975751,17z/data=!3m1!4b1!4m6!3m5!1s0x346e7746731e74c7:0x255df9b07ef3f965!8m2!3d23.0105495!4d120.20015!16s%2Fg%2F1tctpdz1?entry=ttu&g_ep=EgoyMDI1MDQyMS4wIKXMDSoASAFQAw%3D%3D"
二師兄古早味滷味（花園夜市創始總店）,"https://www.google.com/maps/place/%E4%BA%8C%E5%B8%AB%E5%85%84%E5%8F%A4%E6%97%A9%E5%91%B3%E6%BB%B7%E5%91%B3%EF%BC%88%E8%8A%B1%E5%9C%92%E5%A4%9C%E5%B8%82%E5%89%B5%E5%A7%8B%E7%B8%BD%E5%BA%97%EF%BC%89/@23.0113957,120.1977936,17z/data=!3m1!4b1!4m6!3m5!1s0x346e765980d029a7:0x880bd8784608004!8m2!3d23.0113957!4d120.2003685!16s%2Fg%2F11g0z95bn9?entry=ttu&g_ep=EgoyMDI1MDQyMS4wIKXMDSoASAFQAw%3D%3D"
