nm_name,st_name,nm_city,st_address,user_name,user_id,is_local_guide,review_count,rating_star,photo_count,time_num,time_unit,month_ago,comment,create_date,update_date
寧夏夜市,劉芋仔蛋黃芋餅,台北市,大同區寧夏路091攤位 ,Chin Yi Kuo,113216888086757339715,True,138.0,5,57.0,5,年,90.13333333333333,真的好吃，喜歡芋丸大於芋餅，但是老板娘頗不友善，一定要在排隊時看好購買規則，一排到就要很俐落的講出例如芋丸8個裝一起，才不會被罵喔,2025-05-02,2025-05-04
寧夏夜市,劉芋仔蛋黃芋餅,台北市,大同區寧夏路091攤位 ,STONE,107823173974920948493,True,451.0,3,4.0,5,年,90.13333333333333,4月去兩次總是找不到。google map顯示已在攤位前。不知是否還在？,2025-05-02,2025-05-04
寧夏夜市,劉芋仔蛋黃芋餅,台北市,大同區寧夏路091攤位 ,Fish,101999481277494849256,True,47.0,2,73.0,5,年,90.13333333333333,"我只覺得這是蠻普通的炸芋圓耶 我以為很好吃,但實際上就蠻普通啊 是蠻不懂為什麼要排隊的就是.... 沒排隊可以買啦!!要排隊排個10分鐘以上就真心覺得不太需要排了!!!",2025-05-02,2025-05-04
寧夏夜市,劉芋仔蛋黃芋餅,台北市,大同區寧夏路091攤位 ,華信翰,103961020808302422815,True,73.0,1,18.0,5,年,90.13333333333333,不知道在紅什麼，態度差到極點！,2025-05-02,2025-05-04
寧夏夜市,劉芋仔蛋黃芋餅,台北市,大同區寧夏路091攤位 ,Ying Yi,103177705335178988269,True,505.0,3,3.0,5,年,90.13333333333333,每次去都要排隊，也很快就賣完了,2025-05-02,2025-05-04
寧夏夜市,劉芋仔蛋黃芋餅,台北市,大同區寧夏路091攤位 ,繃繃啾,105019289815388782827,True,26.0,1,2.0,5,年,90.13333333333333,又沒欠你錢 態度在差什麼！,2025-05-02,2025-05-04
寧夏夜市,劉芋仔蛋黃芋餅,台北市,大同區寧夏路091攤位 ,Ren-Li Hsieh,115247195303748846513,True,380.0,4,6.0,5,年,90.13333333333333,兩種芋頭餅或丸都好吃，一個淡淡的甜，一個甜鹹相間，只是排隊的人太多了。,2025-05-02,2025-05-04
寧夏夜市,劉芋仔蛋黃芋餅,台北市,大同區寧夏路091攤位 ,April,106542060295940411650,True,14.0,1,12.0,5,年,90.13333333333333,態度差。再也不會去了,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,許祐華,111160776120089255969,False,3.0,5,3.0,2,週,0.6333333333333333,"環境優用餐非常舒服,餐點也非常好吃,有空可以帶親朋好友過來吃",2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,尛布丁pupu pudding,100452726465958966048,True,387.0,4,947.0,2,個月,3.1333333333333337,,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,PD L,103995546092356325415,True,44.0,3,19.0,3,個月,4.633333333333333,梅干扣肉飯 偏油,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,張ㄚ點,100200544628053518309,False,2.0,1,2.0,3,個月,4.633333333333333,真的覺得一顆也是多給的 原本去李長點餐 看到梅干花捲覺得很不錯 沒想到一個要75好我覺得沒關係 我付完錢真的覺得我超級後悔點 第一服務人員手摸過錢只是簡單回個水而已 就用那個手去摸食材 基本的口罩沒帶頭髮沒綁那個髮絲…. 第二照片明明是花生粉跟我說照片僅供參考而已說那個是7味粉… 第三我說我不要花生醬居然沒有其他醬代替或是可以建議用其他醬等等… 如果有對花生過敏的店家也沒提前告知 菜單也沒有這後果應該很難想像 第四看過評論才知道店家並沒有改善衛生這件事情,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,Claire Liu,116441504281614217589,True,125.0,2,332.0,3,個月,4.633333333333333,義式香料雞腿堡-沒有像電視上宣傳的皮有千層感，加上醬料從頭到尾只有嚐到濕又軟的，沒有Q彈的感覺⋯,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,Iori,106512169042799996135,True,133.0,3,2.0,4,個月,6.133333333333333,雞肉漢堡好吃 便當建議不要點,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,Doyun Han,108960929393912546761,False,3.0,5,1.0,4,個月,6.133333333333333,花捲很軟綿綿 來看看吧 宵夜,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,Yue Ashley,108035404618913116571,True,269.0,5,824.0,4,個月,6.133333333333333,花捲堡特別，口味也特殊！推馬告豬肉花捲堡，寧夏夜市cp值高的餐點選擇！,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,Chang B.,100501249593477055168,True,726.0,3,3.0,6,個月,9.133333333333333,3.3⭐。這間店位於寧夏夜市裡面。我們點了義式香雞堡，💰 75元。餐點本身不錯吃，肉給的算厚，也附有生菜、番茄、醬汁。感覺就是吃不吃的習慣饅頭口感的漢堡的問題，有點接近麥當勞的價位。內用座位區比較少一些。服務與氣氛，一般的。 注意：無低消、接受多種支付方式。 20240906,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,井下蜜奈璃,103883046865054615357,True,33.0,4,2.0,7,個月,10.633333333333333,,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,Lisa,114709162178017362982,True,54.0,4,29.0,7,個月,10.633333333333333,甘蔗排骨湯很好喝,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,林楓,114457943984356320570,True,781.0,3,6.0,8,個月,12.133333333333333,咖哩雞肉堡蠻好吃 梅干扣肉飯普普通通，配菜好涼歐,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,刘烨,100146275767055585691,False,16.0,1,16.0,8,個月,12.133333333333333,你們到底有沒有在開 今天我5點半到 等到6點什麼都沒看到電門關 請問是不是倒店,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,Sim Chang,102782090054064662144,True,37.0,5,83.0,9,個月,13.633333333333333,好吃 開得晚,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,JR Chang,111459164100204409638,True,45.0,4,127.0,9,個月,13.633333333333333,麵好吃,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,Sum Liu,110028363020385212685,True,17.0,4,89.0,10,個月,15.133333333333333,夜市内的冰品店，有坐位供堂食。冰品不會過甜，很古早味。,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,Yun Feng,103828103809126828546,True,22.0,2,56.0,10,個月,15.133333333333333,食物普通，但店裡面不知道是消毒劑還是什麼的味道超級臭&重，實在受不了…,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,Felix Lin,117166171886091501409,False,1.0,3,6.0,10,個月,15.133333333333333,餐點價格經濟實惠 而且吃得飽,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,抹茶,116289806164273960982,True,101.0,5,32.0,1,年,18.13333333333333,刈包美味。,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,李林,103372872443216152939,True,232.0,2,69.0,1,年,18.13333333333333,不用嘗試的店 好乾 印度咖哩完全不印度咖哩 怪怪咖哩味,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,Pling Lin Chen,104409575381386722116,False,14.0,2,5.0,1,年,18.13333333333333,梅乾扣肉堡好吃 炸醬麵很難吃,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,james fan,100786741680136862811,True,11.0,5,6.0,1,年,18.13333333333333,,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,白木啾,115400747158994486698,True,161.0,2,79.0,1,年,18.13333333333333,配料都沒問題 但那塊肉怎麼可以那麼鹹...是泡在鹽巴裡嗎？令人懷疑原本究竟是多腥？需要醃那麼重... 隔壁炸臭豆腐也不行 雙雙踩雷,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,蘇湘婷,100910273998888605624,False,0.0,5,0.0,1,年,18.13333333333333,,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,林尼歐,109152644582484767220,True,299.0,1,17.0,1,年,18.13333333333333,我是來消費不是來討債，臉不需要那麼臭吧？,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,K L,117545191971547097682,True,750.0,4,1.0,1,年,18.13333333333333,花捲堡有點像刈包 義式香料雞腿不錯 可用台灣pay 有內用座位很棒 油煙稍重,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,厚生渴味,109602229758428787519,True,257.0,4,1.0,1,年,18.13333333333333,麻花卷拿來當漢堡挺特別的 麵體甜甜的花卷搭配上生菜 馬告三層肉鍋煎過略有肉香,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,JiaCi Kang,105142424391953073931,True,99.0,2,130.0,1,年,18.13333333333333,今天吃的是招牌的起司豬肉花生捲包，咬兩口就在想要怎麼給這個評分了。  這個餐點其實很好理解，花卷饅頭夾著豬肉、花生醬還有一些菜，上方有加熱過的起司。視覺上層次分明，但味覺上各自為王。是可怕的那種。尤其是肉的部分，有點過鹹，花生的甜、饅頭的甜也沒辦法壓過去，總之就是一堆不協調的味道接在一起。  評分也只有給今天點的品項而已，不代表全部。,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,Amy,108730931402192824398,True,520.0,3,4.0,1,年,18.13333333333333,,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,Sho Lee,115263933157960123458,False,12.0,5,1.0,1,年,18.13333333333333,非常好吃！食材很健康又營養，整個寧夏夜市最優的一間店，推薦馬告豬肉堡,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,H L,101351079426925663260,True,184.0,4,203.0,1,年,18.13333333333333,花捲蓬鬆柔軟，生菜新鮮。,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,Mei YU,103644253574865778901,True,49.0,2,46.0,1,年,18.13333333333333,套餐沙拉沒有標示清楚改成仙草奶凍，如果知道不是沙拉我就不會點套餐了,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,Asheley Rebelde,117051612116460563499,True,417.0,1,573.0,1,年,18.13333333333333,令人遺憾的是，食物被高估且價格過高，因為當我閱讀他們的評論時，我真的抱有很高的期望。結果發現，食物的味道根本不正宗……太鹹了，而且缺乏配料。吃了幾口後，我真的希望能吃到一個麥當勞的三明治:(,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,黃士庭,117345342013229107936,True,156.0,5,131.0,2,年,36.13333333333334,公司訂的~非常的美味花捲本身麵粉甜味搭配雞腿有種南部的風味，個人非常喜歡,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,Yuan Tang,106440288973327926852,True,13.0,4,25.0,2,年,36.13333333333334,,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,412 Music,103222732894191576257,True,11.0,2,13.0,2,年,36.13333333333334,,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,おいしい,112393053537385752137,True,29.0,4,31.0,2,年,36.13333333333334,這是一個清淡的漢堡，非常美味。工作人員也很友好，我和他們交談得很開心。還有吃飯的空間。,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,pei K,113423401715839897668,True,37.0,1,70.0,2,年,36.13333333333334,這次點梅干扣肉飯、薑汁燒肉飯，只有主菜+飯是熱的，配菜都是冷的，感覺超級差。 如果一個人忙不過來，建議多增加人手，入座後沒有人招呼可以理解，但連點餐都沒有人要理會，真的很扯！餐點端上桌，一句話都沒說，直接嘟到你面前來，到底是欠你錢嗎？列入一次店名單。,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,Frieda,114541978699737127116,True,224.0,3,1.0,2,年,36.13333333333334,高級台灣小吃 咖喱口味的比較好吃 但整體真的很普通  我這種外行人 還是去豆漿店買饅頭夾蛋最實際,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,srth aeryg,101920560960736316026,False,15.0,2,15.0,2,年,36.13333333333334,漢堡的包裝袋跟外面的塑膠袋上也染上了臭豆腐的味道還蠻敗食慾的 還有店員在製作餐點的時候幫其他顧客丟垃圾甚至有把垃圾壓進垃圾桶的動作 然後沒洗手就繼續製作餐點….. 希望可以加強衛生訓練,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,莊舜元,108756628247055312332,True,582.0,3,345.0,2,年,36.13333333333334,噱頭... 其實就是割包，但味道還行 一個阿姨店員態度很差,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,정인길 (James),115968438710213246828,True,422.0,4,4.0,2,年,36.13333333333334,街邊餐廳,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,蔡承恩,113085363219581570505,False,1.0,4,1.0,2,年,36.13333333333334,花捲堡薑汁燒肉口味，算是蠻有特色的也不會太貴。花捲堡的部分口感跟饅頭差不多，形狀不太一致，所以口感上還是有些微差異，薑汁燒肉的話薑汁不太突出，味道有點被花生醬蓋過去了，燒肉整體還不錯份量適中、口感偏嫩，青菜給的偏少可惜了！,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,洪健哲,107469189868469843861,True,377.0,4,2.0,2,年,36.13333333333334,花捲堡還不錯，這一次點的是檸檬馬告豬肉套餐 炸醬麵我覺得還好 可以順便去隔壁里長伯點臭豆腐，同一個老闆，會幫你送餐過來很方便,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,L C,109317192848877346346,True,183.0,3,41.0,2,年,36.13333333333334,創意十足 口味OK 但不是會2訪的店家,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,陳紫綝,106504119059607495649,True,27.0,2,24.0,2,年,36.13333333333334,12／18為了熊好券來消費品嚐創新商品，結果內用乾等了20分以上（阿姨根本忘了？），比我晚來15～20分的人，還比我早吃完，兩位都是男客人！ 天氣超冷又配上不太燒燙燙的花捲堡……不會再來了！,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,吳所謂,105062829792764952383,True,150.0,4,269.0,2,年,36.13333333333334,梅干控肉飯的肉好吃，肥肉部分入口即化  薑汁燒肉堡好吃,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,Yve J,114700693323316348532,True,182.0,3,2.0,2,年,36.13333333333334,今天只有點飯跟麵，這兩個餐點就跟一般小吃便當店味道差不多，吃起來還可以，小孩吃得很開心。只是你如果來寧夏夜市，想吃點特別的，我覺得他們的飯跟麵可以跳過，味道可以但記憶點不強。也許他們的花捲堡可以嘗試看看。服務人員有兩個，有一個若不在，另一個會忙不過來，客人會等很久。衛生方面還待加強，當時因爲人手不夠，桌上碗筷都沒收，我們是都自己收收堆一邊，自己擦桌子。,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,廖方嗣,100641256116954604297,True,30.0,2,12.0,2,年,36.13333333333334,點了一份梅乾扣肉飯與醬汁燒肉飯 梅乾扣肉 沒有半片梅乾菜 扣肉死鹹 配菜冰冷,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,Sakira He,106057438885845823059,True,323.0,3,581.0,2,年,36.13333333333334,花捲堡很像割包，花捲鬆軟，可惜內部豬排太過乾硬，吃不出香氣，價格也不算便宜，所以有點失望。,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,Coodjay Chen,108635305334655476143,True,159.0,4,23.0,2,年,36.13333333333334,台式漢堡燒肉掛包好吃，份量適中，與隔壁臭豆腐老闆相同關係，可以請隔壁送臭豆腐餛飩過來，蠻方便！,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,黃弘旭,113112772879249781130,True,427.0,4,4.0,2,年,36.13333333333334,推 便當 不錯吃,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,i ching Chiang,112110551615064786605,True,231.0,5,2.0,2,年,36.13333333333334,現點現做的浮誇系花捲低加啦！不只能吃得到外皮的Q彈，餡料也超飽滿，層層堆疊的風味讓人一口接一口停不下來🥳最喜歡他們的「花生起司豬排堡」能明顯看得到外層的起司很誘人，再夾入花生及豬排後更是滿足，吃完超滿足😆還有「義式香料雞腿堡」也很不錯，不只能同時吃得到雞腿肉的軟嫩，灑上義式香料後更能增添整體香氣，越吃越涮嘴☺ …,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,Yu Hsin Liu,115617764160569014564,True,77.0,5,191.0,2,年,36.13333333333334,＊薑汁燒肉花捲堡👍🏻 65元 花捲的口感綿密好吃 會塗一層花生醬在底部 在依序放上蔬菜、番茄、洋蔥 薑汁燒肉微辣非常入味好吃 不輸給漢堡的層次感👍🏻 …,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,H P,114543033957699991095,True,81.0,1,6.0,2,年,36.13333333333334,內用環境很臭 混雜各種食物的味道 很重的豬騷味 可能也是這樣 食物食之無味 只想趕快逃離,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,徐小謙（廣州）,118330202478371225505,True,162.0,3,1.0,2,年,36.13333333333334,喜歡吃花捲的朋友可以試試看，類似傳統割包創新吃法，將割包改成用花捲夾控肉或是馬吿豬肉，比起一般的割包味道偏淡較不油膩,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,KH Yeh,109003002441756104464,True,339.0,4,1.0,2,年,36.13333333333334,真是好吃 食材用料實在新鮮,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,You-Ching Shih,108107634192538998920,True,105.0,4,892.0,2,年,36.13333333333334,第一次看到這麼多好料的花捲，吃完一個就大滿足啦！,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,Lo,110735152711637947301,True,62.0,5,69.0,2,年,36.13333333333334,非常好吃！！！ 不好意思我是傍晚買了冰起來隔天才吃，照片不是很美觀，但實在很喜歡硬要來推薦。  花捲如其他人說的本身就很不錯，口感&麵皮甜度都剛剛好 我買咖喱雞腿口味，咖喱是有點深度、不是稀薄感的那種，雞腿排也很厚實  有機會到附近一定會再去買其他口味來吃👍希望店家長長久久～,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,陳陳靜蓮,111160849023450107878,False,0.0,5,0.0,2,年,36.13333333333334,,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,Ting Tsai,103231115965899855370,True,32.0,1,46.0,2,年,36.13333333333334,還沒吃，但看到店員收了現金後沒洗手繼續徒手處理食材，請店員洗手也只隨便過個水。 這樣拿到餐點後都不知道要不要吃..... 前面沒客人，點了兩個堡等了15分鐘,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,Yu-Chung Jen (任俞仲),114641252127630480275,True,40.0,5,145.0,2,年,36.13333333333334,好吃,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,Hsin Yi Liu,106066708981356095536,True,41.0,4,7.0,2,年,36.13333333333334,,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,Jani,116927117260596484253,True,38.0,4,71.0,3,年,54.13333333333334,當天點了薑汁燒肉堡($65)和 義式香料雞腿堡($75) 特別的外型花捲堡 不過餅皮本身沒特別吃出特別的地方🤔 但整體吃起來很順口好吃 有番茄和生菜 搭配起來很爽口 - 好吃程度🌕🌕🌕🌕🌘 服務態度🌕🌕🌕🌕🌗 環境衛生🌕🌕🌕🌕🌘 再訪意願🌕🌕🌕🌕🌑,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,AMBROSE,114176801464397172198,True,14.0,4,14.0,3,年,54.13333333333334,,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,酪酪,104718295132370027804,True,42.0,5,38.0,3,年,54.13333333333334,印度咖哩雞腿--口味很『重鹹』，咖哩味重也微辣，(剛好嘴破吃得辛苦)，然後吃到一隻直直硬硬的不知是什麼的異物，明顯不是雞腿應該出現的東西，(另2個可能是雞腿的邊邊骨頭)覺得不優。 因為別人請客訂餐的，就算了....,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,Genie HUNG,100755279643551959645,True,496.0,4,2.0,3,年,54.13333333333334,於寧夏夜市內，是里長伯臭豆腐的另一個餐點店，間隔一間店，非常好找，店內明亮有座位。外觀令人聯想到飲料店。店員服務熱心，餐點有別於ㄧ般市面上常見的刈包，採以鬆軟鹹香的花捲。 此次點的是薑汁燒肉與檸檬馬告豬肉。花捲搭配薑汁燒肉的醬汁十分美味，鹹甜香口味。反觀檸檬馬告豬肉較吃不出馬告獨特香氣有些可惜，咀嚼中會有豬肉味，建議如果用調味粉不如改用馬告辣椒炒過，應該會更對味。拌麵的麵體很Q，但醬汁偏鹹，所以吃時有搭配花捲一起食用。,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,Lowson Li,111899838577232568563,True,250.0,5,166.0,3,年,54.13333333333334,意外的好吃耶,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,N. T.,106297312036395825808,True,222.0,5,217.0,3,年,54.13333333333334,義式香料雞腿堡/印度雞腿堡好吃,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,陳韋任（JimmyChen）,116141885910020184774,True,61.0,4,62.0,3,年,54.13333333333334,還不錯~有點意思,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,Wei,110429825691447643000,True,688.0,5,1.0,3,年,54.13333333333334,薑汁燒肉堡 餅皮很特別也很好吃！等夜市開的時候剛好經過，想說先解饞，結果一吃就飽了🤣 有機會再帶朋友嘗試～,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,Dana 。,104266364574233559377,True,54.0,5,161.0,3,年,54.13333333333334,花捲本身很好吃 咖哩雞口味也是棒棒的,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,楊欽琮,116609125946963425191,True,89.0,4,184.0,3,年,54.13333333333334,從人潮來看，干單是寧夏夜市最被低估的高分美食，主打各種異國風味的刈包（割包），個人最推薦：印度咖喱雞腿&義式香料雞腿  缺點：現做（要等比較久） 優點：支援行動支付、食物真材實料、寧夏少見的舒適用餐環境,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,shane hiesh,102641954162098942227,False,26.0,2,2.0,3,年,54.13333333333334,此評論並非要影響店家生意。我點了義式雞腿飯，先不論價格及餐點冷且毫無心意，吃完完全沒有幸福感。私心覺得店家充滿設計感及香味撲鼻，不希望因爲餐點浪費了這一切，希望未來貴店可端出符合裝潢的精緻且用心的餐點。,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,潘玉珍,110302628835029458137,False,2.0,5,2.0,3,年,54.13333333333334,解封後一定要來吃Q彈的蔥花卷堡，內容就由你自己開心的搭配，情有獨鍾的義式，檸香馬告，伽哩，馬格麗特，是你晚餐，消夜，下午茶的首選，再搭配青甜的玉米甘蔗排骨湯，您一定沒吃過，潘潘推薦的美食，來寧夏夜市記得要來找找喔,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,Babel Chang,105678530664011891380,True,409.0,2,2.0,3,年,54.13333333333334,防疫外帶 防疫套餐有點令人失望,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,Edward Lee,106438972386206125851,True,1.0,4,10.0,4,年,72.13333333333333,慕名而來，可惜獨家美味檸香馬告豬肉堡丶好事花生起司豬排堡都賣完了！崩潰！,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,Brian Chang,113113807529918539749,True,47.0,4,3.0,4,年,72.13333333333333,,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,Peter Huang,118368205617509871815,True,465.0,5,4.0,4,年,72.13333333333333,原本以為就刈包，然後裝潢好一點，結果意外的好吃！今天點的是梅干扣肉、印度咖哩雞腿堡，那花捲口感很不錯，內裡包的肉也美味。來寧夏夜市，如果想坐得舒服慢慢吃刈包，這裡是個好選擇。,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,Darren H.,102373368782419461319,True,1.0,4,5.0,4,年,72.13333333333333,創意料理，可以嚐試看看,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,Y.T T,101318089449257165860,True,103.0,5,313.0,4,年,72.13333333333333,里長伯開的創意花捲堡店 點的是檸香馬告豬肉堡 花捲堡皮很鬆軟 肉量一般般不過很嫩很好吃 加了蔬菜之後 整體吃起來很清爽  附餐選了沙拉+雞湯與沙拉+飲料各一套 味道都在水準水準之上 來寧夏可以試試創新的口味,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,Richeal R,116968550357123755345,True,1.0,4,4.0,4,年,72.13333333333333,豬肉起司花捲堡，花捲口感蓬鬆好吃，整體搭配很清爽，會再回顧的好店。,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,梨梨安,109457176944350997022,True,1.0,4,1.0,4,年,72.13333333333333,義式雞腿排、控肉 *傳統結合創新 是好吃的；份量很夠,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,彭建元,114268019895033615214,True,2.0,4,32.0,4,年,72.13333333333333,,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,trancem bva,111447161382472879392,False,2.0,1,2.0,4,年,72.13333333333333,老闆不好,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,洪偉勝,107781162641020108793,False,7.0,5,2.0,4,年,72.13333333333333,,2025-05-02,2025-05-04
寧夏夜市,干單食堂,台北市,大同區寧夏路22之7號之 ,Weiyu Chen,104123939505404397961,True,195.0,3,1.0,4,年,72.13333333333333,嘗試店內的中式料理，主食部份還不錯，只是配菜都冷冷的，以CP值來說不太高，環境舒適整潔，店員親切。,2025-05-02,2025-05-04
